scenario_id,regime,scenario_source,ambiguity_set,demand,time_steps,demand_profile,mu_D,rho_D,sigma_D,mu_W,rho_W,sigma_W,peak_W,G3_B1_bid_profile,G3_B1_cap,G3_B2_bid_profile,G3_B2_cap,G2_B1_bid_profile,G2_B1_cap,G2_B2_bid_profile,G2_B2_cap,G1_B1_bid_profile,G1_B1_cap,G1_B2_bid_profile,G1_B2_cap,W3_B1_bid_profile,W3_B1_cap,W3_B1_profile,W2_B1_bid_profile,W2_B1_cap,W2_B1_profile,W1_B1_bid_profile,W1_B1_cap,W1_B1_profile
698,base_test_case,ambiguity_set,base_test_case,75.46347980059332,8,"[66.17782796928526, 71.14999421834663, 78.70023405410791, 74.83866235329401, 82.2574359595044, 80.96526544439983, 68.8938423024855, 68.72461244287031]",0.7546347980059331,0.75,0.0148982376752917,0.3852203556042909,0.75,0.01054314600747865,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[17.334719244302153, 17.17657261166067, 17.675935856817222, 19.38272360833823, 21.57370830957948, 22.266035742314262, 20.767266501211935, 17.637871410771417]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[17.62709874504429, 17.410571903745787, 18.387128774779207, 20.1459518823809, 20.972813111499377, 21.003924041633994, 20.92341979329662, 18.594525810690122]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[17.198862367905754, 16.80307719529262, 16.8248384138489, 18.31090031899336, 21.04875801496092, 22.158798030089613, 20.23978180268477, 18.238648073583576]"
699,base_test_case,ambiguity_set,base_test_case,115.73299854894896,8,"[103.32896465891513, 109.51479072262984, 126.37413540072329, 117.8218653965031, 130.5028606420736, 127.90469937553969, 108.46093770812931, 102.69950356202844]",1.1573299854894896,0.75,0.0027301950794064514,0.6134852982949588,0.75,0.019770133079890697,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[27.274632900698915, 26.6407906319024, 27.10313317108721, 31.057341175817722, 34.429768390290384, 36.445200261184, 33.748836695531274, 28.977538337406042]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[29.841512153530715, 29.422673140736975, 29.434248958257555, 32.11424355008432, 35.62286901555963, 34.21466146243056, 30.84166325256394, 27.413045259621466]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[26.56507730315404, 27.6850936355559, 28.449215741892758, 30.22536945034975, 33.26239439462172, 33.61890999394057, 30.81664405923956, 27.710348507321257]"
700,base_test_case,ambiguity_set,base_test_case,113.41955075708728,8,"[99.92376751261234, 109.1934418417276, 125.23514760318398, 117.67896394017052, 129.93379962997858, 125.56115168030459, 106.42217116663284, 101.11133148270098]",1.1341955075708727,0.75,0.017844902933237414,0.5604601067418082,0.75,0.005175627084063084,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[25.011846714015206, 24.515464551493572, 25.195596729583393, 27.748067950307764, 31.1598471905704, 31.97475014402099, 28.937956011538425, 26.30740839790353]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[25.330696385202405, 25.140516839680327, 25.767845342391766, 27.99919284172868, 31.407231629862682, 32.7817220738188, 29.603901754490902, 26.911758922097466]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[25.433081612355885, 24.82348766813368, 25.663822548025372, 28.275474306724917, 31.588256128047227, 32.546667709750835, 30.075878621031485, 26.52669928698294]"
701,base_test_case,ambiguity_set,base_test_case,80.5333721327923,8,"[70.54130795853789, 72.96582940917908, 87.00540063690822, 80.9842579189062, 87.23694796693357, 88.62746908349676, 75.48507613908555, 71.88125167675463]",0.8053337213279229,0.75,0.020221757614893126,0.6554636500527342,0.75,0.010867954925101196,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[29.23029234659379, 28.179098724045243, 29.530355417777525, 32.645180168069174, 36.043247993055886, 36.527626996857634, 33.72560922311237, 30.165222618653953]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[29.307335830678284, 29.48825151224735, 30.580784992128574, 34.0143941179147, 38.5182352178913, 38.67308341660587, 35.58650957396867, 31.666425209169446]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[29.351124378519106, 28.4772763197123, 30.618132222855817, 33.435811153429626, 37.15054845706586, 37.03189513985692, 34.067413299744274, 30.56674948954658]"
702,base_test_case,ambiguity_set,base_test_case,75.9430517162177,8,"[67.26834429049339, 71.14721875765161, 83.56780065215055, 76.6573297964104, 84.09924992531448, 85.24806748621488, 70.78417667778304, 67.25527105129964]",0.7594305171621769,0.75,0.014191480291074213,0.2529253389525003,0.75,0.014974150991543159,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[10.799608457889844, 10.822213374495213, 11.751826578088831, 13.071359900377711, 15.835873314184926, 17.245492234207806, 14.663668047425022, 11.951662903348211]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[12.74163516122615, 12.187865071015251, 12.679237380381972, 13.414610527055697, 14.438280997095557, 13.746230480483229, 11.352275383101821, 10.832474659806701]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[11.42330000869322, 10.459476716809245, 11.285598934175468, 12.183004757173256, 13.353192406090567, 13.9806786430746, 12.165656086390324, 10.527336595826704]"
703,base_test_case,ambiguity_set,base_test_case,102.48721322684946,8,"[91.5531227841919, 94.7712891104318, 108.17329061930054, 101.9633116400781, 114.00317251073355, 112.07475965212987, 94.32418285253058, 89.59695178608024]",1.0248721322684946,0.75,0.010139901655335834,0.46031877510615077,0.75,0.008367577549370227,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[20.827447990206156, 20.372472384227237, 21.28912223796103, 23.825134606899898, 26.62070443863082, 27.242902436338294, 25.34608024911688, 22.761063635642227]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[20.953610120899103, 21.104660662193773, 21.373974090932553, 23.55903545300622, 27.21699425035827, 27.5914142885921, 24.477906739367356, 21.654151944565328]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[20.668258453161272, 20.38876299892859, 21.01246532211283, 22.418675506376406, 24.801168021293705, 25.42955919476609, 23.0002067582614, 21.351392066450895]"
704,base_test_case,ambiguity_set,base_test_case,92.99375407426867,8,"[81.83638868504825, 87.35907545078145, 100.72331879762591, 94.24460069207498, 104.14746294904616, 102.50762713184598, 89.05980640321809, 85.78763463935897]",0.9299375407426866,0.75,0.013465736219955296,0.6331882677910878,0.75,0.019064576832780417,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[29.21592153689483, 28.60912184626964, 30.599535146028956, 33.90140407799408, 36.50080275438026, 37.15840283085946, 35.440901841741855, 32.488129994854035]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[28.86779405876492, 29.22059582930568, 28.169786666269207, 31.968340395692405, 35.868176629069225, 36.12406479003743, 34.46719191226939, 30.641276980124744]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[27.424636263205866, 26.66679019143749, 28.058054468234197, 30.876872307202007, 35.52574618279639, 37.028036596947864, 35.05312661852262, 31.406160190752964]"
705,base_test_case,ambiguity_set,base_test_case,102.89474086606998,8,"[92.59902552341373, 97.31108830407955, 112.5310620739158, 104.88534479643852, 116.97230693412133, 115.37885024608035, 97.81323354404704, 92.68113202180575]",1.0289474086606998,0.75,0.010694675783296585,0.6995540046388397,0.75,0.01176609368961054,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[31.085506019625893, 31.08945726065939, 31.249693340228944, 35.60540693509707, 39.79483539164038, 40.107858597494406, 36.64333271016597, 33.507662782148685]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[31.77146875467613, 31.87988804494572, 32.32244412441341, 36.31494528934186, 40.33980305368055, 40.272486585243264, 36.76986198603786, 32.91674676065146]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[31.65710400752728, 31.31006216635772, 32.07741737619438, 34.76931604377994, 38.75746778454282, 39.52567270085041, 36.11158912916449, 32.08870133151196]"
706,base_test_case,ambiguity_set,base_test_case,124.85996985909253,8,"[112.53814863742117, 119.68151039726406, 138.6915025022425, 132.09558499481616, 143.00616545282398, 138.13046657330023, 118.10857316699209, 107.52786929348571]",1.2485996985909253,0.75,0.013510503044422646,0.2840351930851096,0.75,0.005186198408832225,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[12.657450267292553, 12.96086181821132, 12.961202473901814, 14.460395787245025, 15.729784596735588, 16.505814520828118, 14.821844458328085, 13.330202331128726]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[12.752289090703627, 12.508336764635903, 13.003593915914369, 14.235440903070701, 15.92042285693838, 16.549733754119174, 14.903166881972549, 13.34857168428849]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[12.79648325516705, 12.608109946485897, 13.601585140477985, 14.53350144503677, 16.37318534666945, 16.62101239600445, 15.27062762425173, 13.560604746433993]"
707,base_test_case,ambiguity_set,base_test_case,101.59731732213145,8,"[89.72559954325928, 95.31402848964909, 109.7180092791424, 102.74335725102517, 113.02160266095306, 111.58468800557056, 94.36773107981195, 90.81165567243472]",1.0159731732213144,0.75,0.006527930284900516,0.4053056441875487,0.75,0.019935400538168942,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[18.377299331463696, 19.347004322915264, 20.986933635085407, 21.453603037496492, 21.731173573566497, 22.370720220823966, 19.015947156509988, 17.377696729251483]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[18.997055974680826, 20.04811678838677, 20.5509365634216, 21.272158144285456, 23.341051279041906, 23.070702071574953, 22.14194109524312, 19.79745193022256]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[19.714311333703492, 20.330005863298574, 21.230534678025222, 21.907712949747694, 25.351810604564275, 25.10733943774025, 23.00185033614478, 21.442721685995263]"
708,base_test_case,ambiguity_set,base_test_case,111.91140155209442,8,"[101.97819811235695, 108.23726524462052, 123.32744352240417, 113.89140249603382, 128.4012222233923, 127.63324442978738, 109.24633019358635, 100.73820366324664]",1.1191140155209442,0.75,0.013556824486446246,0.745640422367313,0.75,0.0018999966154363383,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[33.569787421331334, 33.15603866932001, 34.3895060575589, 37.55401250941537, 41.91878674850361, 42.979764711868526, 39.18220677829021, 35.22106045550052]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[33.44876442623026, 33.19370686923848, 34.232309093107595, 37.70975988233102, 42.09971116531971, 43.05174994208633, 39.27627015525139, 35.28576113839422]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[33.66969995770118, 33.49780530005301, 34.54485929458998, 37.952217761185004, 42.26382192638353, 43.158654319331525, 39.53626656945893, 35.53107120651132]"
709,base_test_case,ambiguity_set,base_test_case,88.6176923844815,8,"[78.52843509638512, 83.36074765263349, 95.88617434391685, 89.22015791610177, 99.23004614313425, 97.73897355695358, 83.11640828033485, 79.26291434074592]",0.886176923844815,0.75,0.004297364350013742,0.6020200298920342,0.75,0.006797272430653444,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[27.091176167664038, 27.187069258252322, 27.971726849224414, 30.946820588626668, 34.613573638644425, 35.17132177614481, 32.13799391358359, 28.773773456163358]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[26.88345513548877, 26.626444686437107, 27.33704692109692, 29.66714891558674, 33.210202656680714, 34.33969755649821, 31.27130848568226, 27.65040925690071]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[26.52814746670508, 26.321812292975935, 27.325893104016913, 30.337602075913427, 34.090283557237576, 34.8581228859822, 31.769642141206827, 27.969637752118295]"
710,base_test_case,ambiguity_set,base_test_case,95.29426829841208,8,"[86.05390166865695, 93.23662080189658, 106.20688874742623, 99.43976524890493, 110.97546832841554, 108.39957026815192, 94.96247505330845, 87.41699040490138]",0.9529426829841208,0.75,0.01439349521188417,0.3428091359401525,0.75,0.01012030870531462,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[15.421545661923352, 14.551937233989145, 16.418765170588273, 18.42015317291811, 20.885294166994903, 21.179194698750116, 19.23531384028223, 16.994297827941388]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[14.510408401176727, 14.96669450232494, 16.11008750397099, 17.29216041637567, 18.897970185476538, 20.45104448160012, 18.25275721080999, 17.06396096724381]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[15.120372665259667, 15.341414532083864, 15.163185773324676, 17.9741949976165, 20.038745652649688, 20.266238708115207, 18.94673629097167, 16.49190201936761]"
711,base_test_case,ambiguity_set,base_test_case,98.25479353331545,8,"[88.09409245981936, 93.33554126676856, 106.64172576039692, 100.22416044038611, 111.35763694400937, 107.75945479413673, 90.06747792570911, 85.98523788159451]",0.9825479353331545,0.75,0.011144635833074054,0.6718738799615313,0.75,0.014585858380953446,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[30.060324634448016, 29.19187589963238, 30.418525847664956, 32.06174308913737, 36.758966314755426, 36.896122548932375, 32.98125673586884, 30.213931945963008]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[31.692520734644567, 32.309890881710444, 32.89225706465952, 35.12688400446057, 38.15448386762386, 39.75619070853692, 36.52098766492593, 33.00101846005248]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[30.76979692774828, 31.451088289443778, 32.12010105519617, 34.687377171948135, 38.243056278905144, 39.618871016267015, 36.121217906318314, 33.98733792579131]"
712,base_test_case,ambiguity_set,base_test_case,113.87233360394914,8,"[103.13571587912465, 108.93329972723494, 122.24397367896805, 113.15252803297294, 125.4001210161799, 125.13880694902892, 104.91859606955178, 98.4124242864103]",1.1387233360394915,0.75,0.015774617865021056,0.42103937004266295,0.75,0.009786554048473284,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[18.261130435079394, 17.80833016750277, 19.050845251859176, 21.254057697083557, 23.955074995467047, 24.470104119006102, 22.166384750586985, 20.076535961023602]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[18.637910121137452, 18.03850314943253, 18.8936036729544, 21.060526674691992, 23.246382177534887, 24.424131534146863, 22.876475913790344, 20.302799698157056]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[18.643553069959086, 18.42409461031152, 19.003117417318943, 20.6139076242701, 23.461017364060424, 23.923263179599292, 22.463068967649395, 20.199412394901973]"
713,base_test_case,ambiguity_set,base_test_case,92.30389320711558,8,"[82.26319980301216, 87.48854046044539, 100.9673534696047, 94.39274011563451, 104.6898935135118, 102.1297511511456, 87.36535021267213, 82.7013774305159]",0.9230389320711558,0.75,0.003433572773241383,0.5789316340623594,0.75,0.007681744564269336,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[26.496627883016302, 26.228318555501946, 26.436758217631585, 29.07385141628605, 31.643100018481473, 32.07116860419138, 29.440162789090394, 26.120762872219544]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[25.82169264112604, 26.09668584130021, 26.842297665106788, 29.127700315515355, 32.42945257935395, 33.47109005451407, 30.058413684503726, 27.80106634341465]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[26.399991280645025, 26.0125025489995, 26.95900722680884, 29.222390052283707, 32.72543167024728, 33.22208360990529, 30.31325354737825, 27.309648371474022]"
714,base_test_case,ambiguity_set,base_test_case,84.34658227586407,8,"[72.54879940306878, 79.60835878172891, 89.66203049738407, 80.91103244619109, 86.35533593151595, 85.64434240157873, 70.83788731987848, 69.13011940982288]",0.8434658227586407,0.75,0.02368491808953091,0.3607357840726484,0.75,0.009133162717287247,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[16.913063953750317, 16.638874295136624, 17.583308773130668, 19.458397624920888, 21.36820978189685, 21.573341279919433, 20.139565279826364, 17.343054340983617]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[16.051749640274434, 16.348301186085937, 17.514507532328828, 19.19149686708697, 21.561832918754266, 21.256547774178607, 19.067222445160905, 17.721299775600066]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[15.337384788945837, 15.600475683721607, 17.267470207127094, 18.39667747333825, 20.172909105252216, 20.54768793131917, 18.72898878285146, 17.029909842506708]"
